,Dia,Hora,HBV,Chuva,DirVento,VelVento,Temperatura,Pressao,Umidade,estacao
359,2014-12-16,02:00:00,HBV,0.0,,,22.5,,76.0,iraja
360,2014-12-16,03:00:00,HBV,0.0,,,22.0,,76.0,iraja
361,2014-12-16,05:00:00,HBV,0.0,,,21.5,,78.0,iraja
362,2014-12-16,06:00:00,HBV,0.0,,,21.3,,79.0,iraja
363,2014-12-16,07:00:00,HBV,0.0,,,21.8,,78.0,iraja
364,2014-12-16,08:00:00,HBV,0.0,,,23.0,,71.0,iraja
365,2014-12-16,09:00:00,HBV,0.0,,,24.2,,62.0,iraja
366,2014-12-16,10:00:00,HBV,0.0,,,25.9,,54.0,iraja
367,2014-12-16,11:00:00,HBV,0.0,,,26.9,,49.0,iraja
368,2014-12-16,12:00:00,HBV,0.0,,,29.3,,43.0,iraja
369,2014-12-16,13:00:00,HBV,0.0,,,28.4,,47.0,iraja
370,2014-12-16,14:00:00,HBV,0.0,,,27.6,,52.0,iraja
371,2014-12-16,15:00:00,HBV,0.0,,,28.1,,52.0,iraja
372,2014-12-16,16:00:00,HBV,0.0,,,28.1,,53.0,iraja
373,2014-12-16,17:00:00,HBV,0.0,,,27.1,,57.0,iraja
374,2014-12-16,18:00:00,HBV,0.0,,,26.4,,59.0,iraja
375,2014-12-16,19:00:00,HBV,0.0,,,25.7,,63.0,iraja
376,2014-12-16,20:00:00,HBV,0.0,,,24.2,,71.0,iraja
377,2014-12-16,21:00:00,HBV,0.0,,,24.2,,72.0,iraja
378,2014-12-16,22:00:00,HBV,0.0,,,24.0,,74.0,iraja
379,2014-12-16,23:00:00,HBV,0.0,,,24.2,,69.0,iraja
380,2014-12-17,00:00:00,HBV,0.0,,,23.7,,73.0,iraja
381,2014-12-17,01:00:00,HBV,0.0,,,23.5,,76.0,iraja
382,2014-12-17,02:00:00,HBV,0.0,,,23.0,,77.0,iraja
383,2014-12-17,03:00:00,HBV,0.0,,,22.7,,78.0,iraja
384,2014-12-17,05:00:00,HBV,0.0,,,22.5,,78.0,iraja
385,2014-12-17,06:00:00,HBV,0.0,,,22.0,,80.0,iraja
386,2014-12-17,07:00:00,HBV,0.0,,,23.0,,76.0,iraja
387,2014-12-17,08:00:00,HBV,0.0,,,24.0,,73.0,iraja
388,2014-12-17,09:00:00,HBV,0.0,,,25.9,,65.0,iraja
389,2014-12-17,10:00:00,HBV,0.0,,,27.9,,53.0,iraja
390,2014-12-17,11:00:00,HBV,0.0,,,28.8,,48.0,iraja
391,2014-12-17,12:00:00,HBV,0.0,,,30.1,,36.0,iraja
392,2014-12-17,13:00:00,HBV,0.0,,,30.8,,40.0,iraja
393,2014-12-17,14:00:00,HBV,0.0,,,32.0,,38.0,iraja
394,2014-12-17,15:00:00,HBV,0.0,,,31.8,,37.0,iraja
395,2014-12-17,16:00:00,HBV,0.0,,,32.0,,37.0,iraja
396,2014-12-17,17:00:00,HBV,0.0,,,30.8,,41.0,iraja
397,2014-12-17,18:00:00,HBV,0.0,,,30.3,,37.0,iraja
398,2014-12-17,19:00:00,HBV,0.0,,,28.6,,39.0,iraja
399,2014-12-17,20:00:00,HBV,0.0,,,27.1,,43.0,iraja
400,2014-12-17,21:00:00,HBV,0.0,,,26.7,,51.0,iraja
401,2014-12-17,22:00:00,HBV,0.0,,,26.2,,56.0,iraja
402,2014-12-17,23:00:00,HBV,0.0,,,25.2,,60.0,iraja
