Relatório Pluviométrico da Estação: Jardim Botanico

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   15 min   01 h   04 h   24 h   96 h
01/09/1997  00:19:20            ND     ND     ND    0.0    0.0
12/09/1997  21:49:20           0.0    0.0    0.0    3.9   22.4
12/09/1997  22:04:20           0.0    0.0    0.0    3.7   22.4
12/09/1997  22:19:20           0.0    0.0    0.0    3.2   22.4
12/09/1997  22:34:20           0.0    0.0    0.0    2.7   22.4
12/09/1997  22:49:20           0.0    0.0    0.0    2.0   22.4
12/09/1997  23:04:20           0.0    0.0    0.0    1.0   22.4
12/09/1997  23:19:20           0.0    0.0    0.0    0.8   22.4
12/09/1997  23:34:20           0.0    0.0    0.0    0.8   22.4
12/09/1997  23:49:20           0.0    0.0    0.0    0.6   22.4
13/09/1997  00:04:20           0.0    0.0    0.0    0.4   22.4
13/09/1997  00:19:20           0.0    0.0    0.0    0.4   22.4
13/09/1997  00:34:20           0.0    0.0    0.0    0.2   22.4
13/09/1997  00:49:20           0.0    0.0    0.0    0.2   22.4
13/09/1997  01:04:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  01:19:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  01:34:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  01:49:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  02:04:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  02:19:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  02:34:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  02:49:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  03:04:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  03:19:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  03:34:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  03:49:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  04:04:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  04:19:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  04:34:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  04:49:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  05:04:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  05:19:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  05:34:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  05:49:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  06:04:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  06:19:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  06:34:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  06:49:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  07:04:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  07:19:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  07:34:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  07:49:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  08:04:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  08:19:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  08:34:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  08:49:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  09:04:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  09:19:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  09:34:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  09:49:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  10:04:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  10:19:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  10:34:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  10:49:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  11:04:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  11:19:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  11:34:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  11:49:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  12:04:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  12:19:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  12:34:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  12:49:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  13:04:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  13:19:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  13:34:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  13:49:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  14:04:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  14:19:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  14:34:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  14:49:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  15:04:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  15:19:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  15:34:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  15:49:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  16:04:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  16:19:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  16:34:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  16:49:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  17:04:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  17:19:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  17:34:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  17:49:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  18:04:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  18:19:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  18:34:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  18:49:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  19:04:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  19:19:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  19:34:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  19:49:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  20:04:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  20:19:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  20:34:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  20:49:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  21:04:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  21:19:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  21:34:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  21:49:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  22:04:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  22:19:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  22:34:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  22:49:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  23:04:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  23:19:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  23:34:20           0.0    0.0    0.0    0.0   22.4
13/09/1997  23:49:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  00:04:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  00:19:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  00:34:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  00:49:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  01:04:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  01:19:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  01:34:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  01:49:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  02:04:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  02:19:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  02:34:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  02:49:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  03:04:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  03:19:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  03:34:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  03:49:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  04:04:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  04:19:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  04:34:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  04:49:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  05:04:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  05:19:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  05:34:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  05:49:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  06:04:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  06:19:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  06:34:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  06:49:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  07:04:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  07:19:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  07:34:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  07:49:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  08:04:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  08:19:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  08:34:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  08:49:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  09:04:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  09:19:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  09:34:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  09:49:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  10:04:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  10:19:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  10:34:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  10:49:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  11:04:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  11:19:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  11:34:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  11:49:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  12:04:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  12:19:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  12:34:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  12:49:20           0.0    0.0    0.0    0.0   22.4
14/09/1997  13:04:20           0.0    0.0    0.0    0.0   22.2
14/09/1997  13:19:20           0.0    0.0    0.0    0.0   22.0
14/09/1997  13:34:20           0.0    0.0    0.0    0.0   21.8
14/09/1997  13:49:20           0.0    0.0    0.0    0.0   21.6
14/09/1997  14:04:20           0.0    0.0    0.0    0.0   21.4
14/09/1997  14:19:20           0.0    0.0    0.0    0.0   21.4
14/09/1997  14:34:20           0.0    0.0    0.0    0.0   20.9
14/09/1997  14:49:20           0.0    0.0    0.0    0.0   20.9
14/09/1997  15:04:20           0.0    0.0    0.0    0.0   20.9
14/09/1997  15:19:20           0.0    0.0    0.0    0.0   20.7
14/09/1997  15:34:20           0.0    0.0    0.0    0.0   20.5
14/09/1997  15:49:20           0.0    0.0    0.0    0.0   20.3
14/09/1997  16:04:20           0.0    0.0    0.0    0.0   20.1
14/09/1997  16:19:20           0.0    0.0    0.0    0.0   20.1
14/09/1997  16:34:20           0.0    0.0    0.0    0.0   20.1
14/09/1997  16:49:20           0.0    0.0    0.0    0.0   19.9
14/09/1997  17:04:20           0.0    0.0    0.0    0.0   19.9
14/09/1997  17:19:20           0.0    0.0    0.0    0.0   19.9
14/09/1997  17:34:20           0.0    0.0    0.0    0.0   19.9
14/09/1997  17:49:20           0.0    0.0    0.0    0.0   19.9
14/09/1997  18:04:20           0.0    0.0    0.0    0.0   19.7
14/09/1997  18:19:20           0.0    0.0    0.0    0.0   19.5
14/09/1997  18:34:20           0.0    0.0    0.0    0.0   19.3
14/09/1997  18:49:20           0.0    0.0    0.0    0.0   19.3
14/09/1997  19:04:20           0.0    0.0    0.0    0.0   19.3
14/09/1997  19:19:20           0.0    0.0    0.0    0.0   19.3
14/09/1997  19:34:20           0.0    0.0    0.0    0.0   19.1
14/09/1997  19:49:20           0.0    0.0    0.0    0.0   19.1
14/09/1997  20:04:20           0.0    0.0    0.0    0.0   19.1
14/09/1997  20:19:20           0.0    0.0    0.0    0.0   19.1
14/09/1997  20:34:20           0.0    0.0    0.0    0.0   19.1
14/09/1997  20:49:20           0.0    0.0    0.0    0.0   19.1
14/09/1997  21:04:20           0.0    0.0    0.0    0.0   19.1
14/09/1997  21:19:20           0.0    0.0    0.0    0.0   19.1
14/09/1997  21:34:20           0.0    0.0    0.0    0.0   19.1
14/09/1997  21:49:20           0.0    0.0    0.0    0.0   19.1
14/09/1997  22:04:20           0.0    0.0    0.0    0.0   19.1
14/09/1997  22:19:20           0.0    0.0    0.0    0.0   19.1
14/09/1997  22:34:20           0.0    0.0    0.0    0.0   19.1
14/09/1997  22:49:20           0.0    0.0    0.0    0.0   19.1
14/09/1997  23:04:20           0.0    0.0    0.0    0.0   19.1
14/09/1997  23:19:20           0.0    0.0    0.0    0.0   19.1
14/09/1997  23:34:20           0.0    0.0    0.0    0.0   19.1
14/09/1997  23:49:20           0.0    0.0    0.0    0.0   19.1
15/09/1997  00:04:20           0.0    0.0    0.0    0.0   19.1
15/09/1997  00:19:20           0.0    0.0    0.0    0.0   19.1
15/09/1997  00:34:20           0.0    0.0    0.0    0.0   19.1
15/09/1997  00:49:20           0.0    0.0    0.0    0.0   19.1
15/09/1997  01:04:20           0.0    0.0    0.0    0.0   19.1
15/09/1997  01:19:20           0.0    0.0    0.0    0.0   19.1
15/09/1997  01:34:20           0.0    0.0    0.0    0.0   19.1
15/09/1997  01:49:20           0.0    0.0    0.0    0.0   19.1
15/09/1997  02:04:20           0.0    0.0    0.0    0.0   19.1
15/09/1997  02:19:20           0.0    0.0    0.0    0.0   19.1
15/09/1997  02:34:20           7.1    7.1    7.1    7.1   26.2
15/09/1997  02:49:20           1.7    8.8    8.8    8.8   27.9
15/09/1997  03:04:20           0.2    9.0    9.0    9.0   28.1
15/09/1997  03:19:20           0.2    9.2    9.2    9.2   28.3
15/09/1997  03:34:20           0.0    2.1    9.2    9.2   28.3
15/09/1997  03:49:20           0.2    0.6    9.4    9.4   28.5
15/09/1997  04:04:20           0.0    0.4    9.4    9.4   28.5
15/09/1997  04:19:20           0.0    0.2    9.4    9.4   28.5
15/09/1997  04:34:20           0.0    0.2    9.4    9.4   28.5
15/09/1997  04:49:20           0.0    0.0    9.4    9.4   28.5
15/09/1997  05:04:20           0.0    0.0    9.4    9.4   28.5
15/09/1997  05:19:20           0.0    0.0    9.4    9.4   28.5
15/09/1997  05:34:20           0.0    0.0    9.4    9.4   28.5
15/09/1997  05:49:20           0.0    0.0    9.4    9.4   28.5
15/09/1997  06:04:20           0.0    0.0    9.4    9.4   28.5
15/09/1997  06:19:20           0.0    0.0    9.4    9.4   28.5
15/09/1997  06:34:20           0.0    0.0    2.3    9.4   28.5
15/09/1997  06:49:20           0.0    0.0    0.6    9.4   28.5
15/09/1997  07:04:20           0.0    0.0    0.4    9.4   28.5
15/09/1997  07:19:20           0.0    0.0    0.2    9.4   28.5
15/09/1997  07:34:20           0.0    0.0    0.2    9.4   28.5
15/09/1997  07:49:20           0.0    0.0    0.0    9.4   28.5
15/09/1997  08:04:20           0.0    0.0    0.0    9.4   28.5
15/09/1997  08:19:20           0.0    0.0    0.0    9.4   28.5
15/09/1997  08:34:20           0.0    0.0    0.0    9.4   28.5
15/09/1997  08:49:20           0.0    0.0    0.0    9.4   28.5
15/09/1997  09:04:20           0.2    0.2    0.2    9.6   28.7
15/09/1997  09:19:20           0.0    0.2    0.2    9.6   28.7
15/09/1997  09:34:20           0.0    0.2    0.2    9.6   28.7
15/09/1997  09:49:20           0.0    0.2    0.2    9.6   28.7
15/09/1997  10:04:20           0.0    0.0    0.2    9.6   28.5
15/09/1997  10:19:20           0.0    0.0    0.2    9.6   28.5
15/09/1997  10:34:20           0.0    0.0    0.2    9.6   27.8
15/09/1997  10:49:20           0.0    0.0    0.2    9.6   27.6
15/09/1997  11:04:20           0.0    0.0    0.2    9.6   26.6
15/09/1997  11:19:20           0.0    0.0    0.2    9.6     ND
15/09/1997  11:34:20           0.0    0.0    0.2    9.6   25.4
15/09/1997  11:49:20           0.0    0.0    0.2    9.6   23.9
15/09/1997  12:04:20           0.0    0.0    0.2    9.6   21.9
15/09/1997  12:19:20           0.0    0.0    0.2    9.6   20.4
15/09/1997  12:34:20           0.0    0.0    0.2    9.6   20.2
15/09/1997  12:49:20           0.2    0.2    0.4    9.8   20.2
15/09/1997  13:04:20           0.0    0.2    0.2    9.8   20.0
15/09/1997  13:19:20           0.2    0.4    0.4   10.0   20.2
15/09/1997  13:34:20           0.2    0.6    0.6   10.2   20.4
15/09/1997  13:49:20           0.2    0.6    0.8   10.4   20.6
15/09/1997  14:04:20           0.5    1.1    1.3   10.9   21.1
15/09/1997  14:19:20           1.0    1.9    2.3   11.9   21.9
15/09/1997  14:34:20           0.5    2.2    2.8   12.4   22.4
15/09/1997  14:49:20           0.0    2.0    2.8   12.4   22.2
15/09/1997  15:04:20           0.0    1.5    2.8   12.4   22.2
15/09/1997  15:19:20           0.0    0.5    2.8   12.4   22.2
15/09/1997  15:34:20           0.5    0.5    3.3   12.9   22.5
15/09/1997  15:49:20           0.0    0.5    3.3   12.9   22.5
15/09/1997  16:04:20           0.0    0.5    3.3   12.9   22.5
15/09/1997  16:19:20           0.5    1.0    3.8   13.4   23.0
15/09/1997  16:34:20           1.2    1.7    5.0   14.6   24.0
15/09/1997  16:49:20           3.2    4.9    8.0   17.8   27.2
15/09/1997  17:04:20           0.2    5.1    8.2   18.0   27.2
15/09/1997  17:19:20           0.0    4.6    8.0   18.0   27.2
15/09/1997  17:34:20           0.0    3.4    7.8   18.0   27.2
15/09/1997  17:49:20           0.5    0.7    8.1   18.5   27.7
15/09/1997  18:04:20           0.0    0.5    7.6   18.5   27.7
15/09/1997  18:19:20           0.0    0.5    6.6   18.5   27.7
15/09/1997  18:34:20           0.0    0.5    6.1   18.5   27.7
15/09/1997  18:49:20           0.0    0.0    6.1   18.5   27.2
15/09/1997  19:04:20           0.0    0.0    6.1   18.5   26.7
15/09/1997  19:19:20           1.0    1.0    7.1   19.5   27.2
15/09/1997  19:34:20           2.0    3.0    8.6   21.5   29.0
15/09/1997  19:49:20           1.5    4.5   10.1   23.0   29.5
15/09/1997  20:04:20           1.0    5.5   11.1   24.0   29.5
15/09/1997  20:19:20           0.2    4.7   10.8   24.2   29.2
15/09/1997  20:34:20           0.2    2.9    9.8   24.4   29.4
15/09/1997  20:49:20           0.2    1.6    6.8   24.6   29.4
15/09/1997  21:04:20           0.2    0.8    6.8   24.8   29.1
15/09/1997  21:19:20           0.5    1.1    7.3   25.3   29.6
15/09/1997  21:34:20           0.5    1.4    7.8   25.8   29.9
15/09/1997  21:49:20           0.2    1.4    7.5   26.0   29.9
15/09/1997  22:04:20           0.5    1.7    8.0   26.5   30.2
15/09/1997  22:19:20           1.0    2.2    9.0   27.5   30.7
15/09/1997  22:34:20           0.2    1.9    9.2   27.7   30.4
15/09/1997  22:49:20           0.2    1.9    9.4   27.9   29.9
15/09/1997  23:04:20           0.2    1.6    9.6   28.1   29.1
